id,name,category,school_id,riasec_code,heat,employment_rate,intro,core_courses,career_paths,industry_outlook,suits
M01302,物流管理,管理学,S013,EC,48,0.759,物流管理属于管理学门类，系统学习该领域的基础理论与专业技能。,管理学基础|专业核心课|实践与实验|前沿专题,管理学相关技术岗|行业研发/管理|深造读研|考公考编,管理学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对管理学领域有兴趣、愿意系统学习的人。
M01303,金融学,经济学,S013,EC,87,0.858,研究资金的融通与资产定价，是高薪向往者的热门选择。,金融学|公司金融|投资学|金融市场|计量经济学,银行|证券/基金|风控|金融科技,头部岗位高薪但竞争激烈，量化与复合背景吃香。,关注市场、抗压、数理与沟通俱佳、进取心强的人。
M01304,音乐学,艺术学,S013,AE,44,0.843,音乐学属于艺术学门类，系统学习该领域的基础理论与专业技能。,艺术学基础|专业核心课|实践与实验|前沿专题,艺术学相关技术岗|行业研发/管理|深造读研|考公考编,艺术学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对艺术学领域有兴趣、愿意系统学习的人。
M01305,护理学,医学,S013,SC,52,0.944,培养专业护理人才，是医疗体系不可或缺的一环。,基础护理学|内外科护理|解剖生理|药理学|急救护理,临床护士|专科护士|社区护理|护理管理,老龄化带来持续需求，就业率高、岗位稳定。,细心耐心、有爱心、能适应轮班、乐于照护他人的人。
M01306,财政学,经济学,S013,IE,41,0.84,财政学属于经济学门类，系统学习该领域的基础理论与专业技能。,经济学基础|专业核心课|实践与实验|前沿专题,经济学相关技术岗|行业研发/管理|深造读研|考公考编,经济学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对经济学领域有兴趣、愿意系统学习的人。
M01307,物理学,理学,S013,IR,61,0.789,探索物质与能量的基本规律，是众多工科与高新技术的源头。,力学|电磁学|量子力学|热力学统计物理|电动力学,科研深造|半导体/光电|教育|技术研发,基础学科，深造后在芯片、新材料、科研领域有空间。,好奇心强、数理拔尖、有志于科研或高新技术的人。
M01308,统计学,理学,S013,IC,80,0.875,研究如何从数据中提取规律，是数据科学时代的核心方法学。,概率论|数理统计|回归分析|多元统计|机器学习,数据分析师|数据科学家|风控/精算|市场研究,各行业数字化都需要数据人才，应用广、需求旺。,对数据敏感、喜欢用量化方法解决问题的人。
M01401,计算机科学与技术,工学,S014,IR,98,0.979,研究计算机系统与软件，教你如何让机器按你的想法运转。,数据结构|操作系统|计算机网络|算法设计|数据库原理,软件工程师|算法工程师|后端/前端开发|数据工程师,数字经济核心赛道，人才需求长期旺盛，薪资水平居前列。,喜欢逻辑推理、爱钻研、能坐得住、对新技术好奇的人。
M01402,统计学,理学,S014,IC,77,0.898,研究如何从数据中提取规律，是数据科学时代的核心方法学。,概率论|数理统计|回归分析|多元统计|机器学习,数据分析师|数据科学家|风控/精算|市场研究,各行业数字化都需要数据人才，应用广、需求旺。,对数据敏感、喜欢用量化方法解决问题的人。
M01403,通信工程,工学,S014,RI,79,0.916,研究信息如何高效可靠地传输，从 5G 到卫星通信都在其中。,通信原理|信号处理|电磁场与电磁波|移动通信|网络技术,通信工程师|网络工程师|运营商技术岗|设备研发,5G/6G 与物联网持续推进，行业需求稳健。,喜欢数理、关注网络与无线技术的人。
M01404,土木工程,工学,S014,RC,52,0.807,研究房屋、桥梁、道路等基础设施的设计与建造。,结构力学|混凝土结构|土力学|工程测量|施工技术,结构工程师|施工管理|造价工程师|设计院技术岗,基建增速放缓，转向运维、地下空间与新基建方向。,踏实能吃苦、愿意下现场、对工程建造有兴趣的人。
M01405,学前教育,教育学,S014,SA,48,0.87,培养幼儿教育人才，重视儿童发展与综合素养。,学前心理学|学前教育学|幼儿园课程|儿童游戏|艺术技能,幼儿教师|早教|幼教管理|儿童产品,学前普惠政策推进，持证就业需求稳定。,喜欢孩子、有亲和力与艺术表现力、耐心细致的人。
M01501,法学,法学,S015,SE,78,0.735,研究法律规则与制度，培养依法分析与解决纠纷的能力。,法理学|宪法学|民法|刑法|诉讼法|经济法,律师|法务|公检法（需考试）|公务员,需通过法考，头部律所与公职竞争激烈但回报可观。,表达与逻辑强、记忆力好、有正义感与抗压力的人。
M01502,财政学,经济学,S015,IE,43,0.802,财政学属于经济学门类，系统学习该领域的基础理论与专业技能。,经济学基础|专业核心课|实践与实验|前沿专题,经济学相关技术岗|行业研发/管理|深造读研|考公考编,经济学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对经济学领域有兴趣、愿意系统学习的人。
M01503,园艺,农学,S015,RI,51,0.85,园艺属于农学门类，系统学习该领域的基础理论与专业技能。,农学基础|专业核心课|实践与实验|前沿专题,农学相关技术岗|行业研发/管理|深造读研|考公考编,农学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对农学领域有兴趣、愿意系统学习的人。
M01504,能源与动力工程,工学,S015,RI,48,0.815,能源与动力工程属于工学门类，系统学习该领域的基础理论与专业技能。,工学基础|专业核心课|实践与实验|前沿专题,工学相关技术岗|行业研发/管理|深造读研|考公考编,工学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对工学领域有兴趣、愿意系统学习的人。
M01505,自动化,工学,S015,RI,76,0.914,研究如何让系统自动控制运行，横跨机器人、工业与智能装备。,自动控制原理|电机与拖动|传感器技术|单片机|过程控制,控制工程师|机器人研发|工业自动化|电气工程师,智能制造主力专业，应用面广、就业口径宽。,喜欢系统思维、软硬通吃、对机器人/智能装备感兴趣的人。
M01506,测控技术与仪器,工学,S015,RI,44,0.796,测控技术与仪器属于工学门类，系统学习该领域的基础理论与专业技能。,工学基础|专业核心课|实践与实验|前沿专题,工学相关技术岗|行业研发/管理|深造读研|考公考编,工学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对工学领域有兴趣、愿意系统学习的人。
M01507,汉语言文学,文学,S015,AS,52,0.786,研究中国语言文学，是文科'母机'专业，口径宽、底蕴深。,现代汉语|古代汉语|中国古代文学|文学理论|写作,教师|编辑/新媒体|文案|公务员/文秘,考编考公友好，内容行业需要优秀的文字能力。,热爱阅读写作、语言感受力强、表达细腻的人。
M01508,环境工程,工学,S015,RI,45,0.807,环境工程属于工学门类，系统学习该领域的基础理论与专业技能。,工学基础|专业核心课|实践与实验|前沿专题,工学相关技术岗|行业研发/管理|深造读研|考公考编,工学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对工学领域有兴趣、愿意系统学习的人。
M01601,中医学,医学,S016,IS,42,0.839,中医学属于医学门类，系统学习该领域的基础理论与专业技能。,医学基础|专业核心课|实践与实验|前沿专题,医学相关技术岗|行业研发/管理|深造读研|考公考编,医学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对医学领域有兴趣、愿意系统学习的人。
M01602,工商管理,管理学,S016,ES,70,0.833,学习企业经营管理的通识，培养综合管理与商业思维。,管理学|市场营销|组织行为学|财务管理|战略管理,管培生|运营/市场|人力资源|创业,口径宽但偏通识，需用实习与技能形成差异化竞争力。,善于沟通协调、有领导欲、喜欢与人和业务打交道的人。
M01603,保险学,经济学,S016,IE,45,0.841,保险学属于经济学门类，系统学习该领域的基础理论与专业技能。,经济学基础|专业核心课|实践与实验|前沿专题,经济学相关技术岗|行业研发/管理|深造读研|考公考编,经济学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对经济学领域有兴趣、愿意系统学习的人。
M01604,应用物理学,理学,S016,IR,41,0.809,应用物理学属于理学门类，系统学习该领域的基础理论与专业技能。,理学基础|专业核心课|实践与实验|前沿专题,理学相关技术岗|行业研发/管理|深造读研|考公考编,理学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对理学领域有兴趣、愿意系统学习的人。
M01605,环境科学,理学,S016,IR,44,0.848,环境科学属于理学门类，系统学习该领域的基础理论与专业技能。,理学基础|专业核心课|实践与实验|前沿专题,理学相关技术岗|行业研发/管理|深造读研|考公考编,理学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对理学领域有兴趣、愿意系统学习的人。
M01606,药学,医学,S016,IS,50,0.789,药学属于医学门类，系统学习该领域的基础理论与专业技能。,医学基础|专业核心课|实践与实验|前沿专题,医学相关技术岗|行业研发/管理|深造读研|考公考编,医学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对医学领域有兴趣、愿意系统学习的人。
M01607,物理学,理学,S016,IR,62,0.739,探索物质与能量的基本规律，是众多工科与高新技术的源头。,力学|电磁学|量子力学|热力学统计物理|电动力学,科研深造|半导体/光电|教育|技术研发,基础学科，深造后在芯片、新材料、科研领域有空间。,好奇心强、数理拔尖、有志于科研或高新技术的人。
